CodigoDoProduto;CodigoDoProdutoI;Referencia;Codigo_barra;id;NomeProduto;Marca;Unidade;Localizacao;Preco1;PrecoCusto;CodigoDoFornecedor;EstoqueMinimo;EstoqueMaximo;Estoque;Complemento;NCM;CodigoDoGrupo
"VP7005	";;16214787283;;;FLANGE DE COMBUSTIVEL PALIO FIASA;SOUZA CAR;UN;"	";70;0;;0;0;0;;;
"RD6851	";;16214330549;;;RADIADOR PUNTO 1.8 2008...;SOUZA CAR;UN;"	";650;0;;0;0;0;;;
"M06228	";;16212738506;;;COXIM MOTOR NOVO PALIO;SOUZA CAR;UN;"	";330;0;;0;0;0;;;
"9549564	";;16212396345;;;BANDEJA LADO ESQUERDO FOX 2004... COMPLETA COM PIVO;SOUZA CAR;UN;"	";320;0;;0;0;0;;;
"157532679	";;16212166790;;;BICO INJETOR GOL G4;SOUZA CAR;UN;"	";135;0;;0;0;0;;;
"BR20183	";;16212107557;;;JUNTA TAMPA VALVULA GM CORSA 1.0 16V 99/...;SOUZA CAR;UN;"	";60;0;;0;0;2;;84820000;
"20451	";;16211509631;;;JUNTA DA TAMPA DE VALVULAS OPALA 3.8/4.1 68/....;SOUZA CAR;UN;"	G2 R2 P6 LA - 48";20;0;;0;0;4;;45049000;
"15679	";;16211488567;;;BUCHA PONTA DO CABO;SOUZA CAR;UN;"	";40;0;;0;0;0;;;
"BJC08038	";;16210143828;;;BANDEJA SUPERIOR ESQUERDA PAMPA;SOUZA CAR;UN;"	";240;0;;0;0;0;;;
"1047	";;16208321732;;;ADITIVO DE COMBUSTIVEL FLEX BARDAHL AMARELO;SOUZA CAR;UN;"	";35;14,35;;0;0;0;;;
"186295	";;16208083266;;;SUPORTE DA ALAVANCA DO TRAMBULADOR GOL/SAVEIRO/VOYAGE/FOX 09/...;SOUZA CAR;UN;"	";60;0;;0;0;0;;;
"AL210	";;16207954215;;;MOLA TRASEIRA POLO 97...;SOUZA CAR;UN;"	";180;0;;0;0;0;;;
"ICIN459NP	";;16207954210;;;MOLA DIANTEIRA POLO 97...;SOUZA CAR;UN;"	";130;0;;0;0;0;;;
"11209	";;16206957575;;;VARETA DE OLEO GOL AP;SOUZA CAR;UN;"	";50;0;;0;0;0;;;
"DNI8116	";;16206744693;;;RELE AUXILIAR FORD FIESTA;SOUZA CAR;UN;"	";85;0;;0;0;0;;;
"KJH3300	";;16206695215;;;JUNTA HOMOCINETICA MARCH/VERSA/ 1.0 2011/...;SOUZA CAR;UN;"	";320;0;;0;0;0;;;
"280600	";;16206564521;;;TUCHO HIDRAULICO CORSA 1.6 16V;SOUZA CAR;UN;"	";640;0;;0;0;0;;;
"AKX-1992	";;16206182451;;;FILTRO DE CABINE L200;SOUZA CAR;UN;"	";60;0;;0;0;0;;;
"3626	";;16205387892;;;BANDEJA DIANTEIRA MERIVA LD;SOUZA CAR;UN;"	";480;0;;0;0;0;;;
"	";;16205378501;;;VELA JETTA 1.4;SOUZA CAR;UN;"	";166;0;;0;0;0;;;
"30255	";;16204780484;;;COXIM MOTOR LADO ESQUERDO FIESTA 96/...DENTRO DA LOGARINA;SOUZA CAR;UN;"	";260;0;;0;0;0;;;
"D6PK13885	";;16204506681;;;CORREIA POLY V DAYLIE/PUNTO 2000/ ETORQ;SOUZA CAR;UN;"	";100;0;;0;0;0;;;
"237514	";;16204131437;;;KIT 10PCS GRANPO PARABARRO /PORCA PRESSAO SANTA FE;SOUZA CAR;UN;"	";50;0;;0;0;1;;;
"	";;16203788428;;;CORREIA ELASTICA GOL VOYAGE 2011...;SOUZA CAR;UN;"	";180;0;;0;0;0;;;
"MK317	";;16203556249;;;JUNTA DO CABECOTE TOWNER;SOUZA CAR;UN;"	";100;0;;0;0;0;;;
"034082	";;16202911242;;;MANGUEIRA DO TBI ASTRA/VECTRA 2005/...;SOUZA CAR;UN;"	G2 R1 P4 LA - 43";120;51,56;;0;0;2;;;
"T010061	";;16202292636;;;SENSOR DE NIVEL STRADA 1.5 98...;SOUZA CAR;UN;"	";160;0;;0;0;0;;;
"VP8016	";;16202292632;;;SENSOR CONTROLE DE COMBUSTIVEL STRADA 1.5 98...;SOUZA CAR;UN;"	";260;0;;0;0;0;;;
"93236421	";;16202152261;;;RETENTOR DO CARDAN S10 2.2;SOUZA CAR;UN;"	";90;0;;0;0;0;;;
"AL1003	";;16201995200;;;JUNTA DESLIZANTE GOL;SOUZA CAR;UN;"	";300;0;;0;0;0;;;
"MG219	";;16200611362;;;FLANGE DA VALVULA TEMOSTATICA NEW FIESTA/ECOSPORT/FOCUS/FORD KA  2010/.... SIMILAR VC318A;SOUZA CAR;UN;"	R1 P3 LA - 23";100;41,95;;0;0;2;;;
"518179	";;16200085395;;;LIMPA FAROL VISAO PERFEITA 60ML;SOUZA CAR;UN;"	";50;0;;0;0;0;;;
"VC143B	";;16199572950;;;FLANGE CONEXAO GOLF 99/...;SOUZA CAR;UN;"	";135;0;;0;0;0;;;
"A210	";;16199345356;;;PORTA ESCOVA DE PARTIDA UNO/PALIO/FIORINO/SIENA/FIORINO/DOBLO/PUNTO/MONTANA/GOL/VOYAGE SIMILAR-2104N;SOUZA CAR;UN;"	G3 R3 P4 LA - 63";60;22,3;;0;0;2;;85119000;
"IM20608	";;16198560453;;;BOMBA LAVA P/BRISA 1SAIDA UNIVERSAL C/PLUG TC1021;SOUZA CAR;UN;"	G3 R3 P5 LA - 11";50;0;;0;0;0;;84137090;
"IWP179	";;16197860216;;;BICO INJETOR SANDERO/CLIO/SCENIC/DUSTER;SOUZA CAR;UN;"	";120;0;;0;0;0;;;
"TC1226	";;16197044978;;;CHICOTE DA BOMBA DE COMBUSTIVEL MONZA/KADETT/IPANEMA;SOUZA CAR;UN;"	";25;0;;0;0;0;;;
"05807	";;16197044464;;;BUCHA REFIL DO CAMBIO STILO/MAREA;SOUZA CAR;UN;"	";65;0;;0;0;0;;;
"25131	";;16196607301;;;BOMBA DE OLEO MONZA/;SOUZA CAR;UN;"	";450;0;;0;0;0;;;
"1245788	";;16196147902;;;PINO DO CAPO FIESTA ;SOUZA CAR;UN;"	";50;0;;0;0;0;;;
"830826	";;16194906401;;;MAÇANETA EXTERNA GOL 98/...4 PORTAS LD/LE C/CHAVES;SOUZA CAR;UN;"	";120;0;;0;0;1;;;
"NY1173	";;16194675371;;;POLIA POLO 1.8 AP;SOUZA CAR;UN;"	";145;0;;0;0;0;;;
"341372	";;16194366778;;; AMORTECEDOR GAS DIANTEIRO HILUX 2005/...;SOUZA CAR;UN;"	";375;0;;0;0;0;;;
"NY2053	";;16193509012;;;POLIA DA CORREIA DENTADA GOL 1.0 16V;SOUZA CAR;UN;"	";115;0;;0;0;0;;;
"15755465	";;16193297310;;;BRONZINA BIELA KADETT GSI STD;SOUZA CAR;UN;"	";140;0;;0;0;0;;;
"210273	";;16193220217;;;MANGUEIRA DO RESERVATORIO ;SOUZA CAR;UN;"	";145;0;;0;0;0;;;
"F357	";;16193095589;;;TAMPA GASOLINA PALIO;SOUZA CAR;UN;"	";50;0;;0;0;0;;;
"03734	";;16192510275;;;CALÇO DE MOLA DIANTEIRO GOL GV 2008/...;SOUZA CAR;UN;"	";22;0;;0;0;0;;;
"03727	";;16192451204;;;CALÇO DE MOLA TRASEIRO GOL 95/...;SOUZA CAR;UN;"	";25;0;;0;0;0;;;
"TC10077	";;16191945077;;;CHICOTE DO RESERVATORIO GOLF;SOUZA CAR;UN;"	";50;0;;0;0;0;;;
"MG1960	";;16191943830;;;TAMPA DE VALVULA  FIESTA ZETEC COM SENSOR;SOUZA CAR;UN;"	";380;0;;0;0;0;;;
"566700	";;16191648730;;;PROTETOR DO CARTER PALIO 96/12;SOUZA CAR;UN;"	";110;0;;0;0;0;;87082999;
"291423	";;16191581486;;;BRUCUTU TRASEIRO CORSA/CELTA;SOUZA CAR;UN;"	";30;0;;0;0;1;;851290000;
"HQJ558A	";;16191509705;;;SAPATA DE FREIO HB20 1.0/1.6;SOUZA CAR;UN;"	";270;0;;0;0;0;;;
"HF325F	";;16191509704;;;TAMBOR DE FREIO TRASEIRO ECOSPORT;SOUZA CAR;UN;"	";180;0;;0;0;0;;;
"A400000	";;16191048076;;;ANEL DO MOTOR  FIESTA/KA 99/...;SOUZA CAR;UN;"	";200;0;;0;0;0;;84099116;
"A250/000	";;16191021354;;;ANEL MOTOR FIAT PALIO UNO STRADA 1.5 FIASA;SOUZA CAR;UN;"	";200;0;;0;0;0;;84099116;
"401031/GA	";;16191013949;;;JOGO JUNTA RETIFICAÇÃO FIAT 147 1050 1300 - 1977 A 1989;SOUZA CAR;UN;"	";100;0;;0;0;0;;84842000;
"27206	";;16189926841;;;CABO DE EMBREAGEM 206 1.6 16V 2000/...;SOUZA CAR;UN;"	";140;0;;0;0;0;;;
"79358FLEX	";;16189233248;;;KIT RETIFICA FOX 1.6 SABO;SOUZA CAR;UN;"	";285;0;;0;0;0;;;
"SPA9298STD	";;16189233246;;;PISTAO COM ANEIS STD FOX 1.6 2008...;SOUZA CAR;UN;"	";230;0;;0;0;0;;;
"67 AZUL	";;16189035639;;;LAMPADA 1 POLO 67 AZUL;SOUZA CAR;UN;"	";5;0;;10;50;0;;;
"3188	";;16189002541;;;MANGUEIRA TBI UNO/PALIO/FIRE 1.0 8V;SOUZA CAR;UN;"	";40;0;;0;0;2;;40091290;
"TI790	";;16188848341;;;LAMPADA 1 POLO RETO BASE PLASTICO;SOUZA CAR;UN;"	";15;0;;5;20;23;;;
"TI79	";;16188841762;;;LAMPADA 2 POLOS RETO BASE PLASTICO;SOUZA CAR;UN;"	";15;0;;5;20;0;;;
"050050	";;16188830227;;;SENSOR DE FASE PALIO/UNO/STRADA 1.0;SOUZA CAR;UN;"	";120;0;;0;0;0;;;
"	";;16188694290;;;LAMPADA  SUPER BRANCA HB3 TIGER AUTO;SOUZA CAR;UN;"	";35;0;;5;20;0;;;
"N54944	";;16187644396;;;TERMINAL DO ENGATE DO CABO DO TRANBULADOR CORSA/CELTA/PRISMA/MONTANA/AGILE/ASTRA/ZAFIRA  05/.....;SOUZA CAR;UN;"	";35;0;;0;0;6;;84133010;
"609020	";;16187567350;;;FAROL UNO FIORINO 91/03 LENTE DE VIDRO LD;SOUZA CAR;UN;"	";100;48,65;;0;0;1;;85122011;
"550237	";;16187558137;;;LANTERNA DE PLACA CORSA/KADETT 96/...;SOUZA CAR;UN;"	";25;0;;0;0;0;;85122029;
"520056	";;16187556949;;;PROTETOR SOLAR FRONTAL  UNIVERSAL ALUMINIO;SOUZA CAR;UN;"	";35;0;;0;0;0;;87089990;
"520055	";;16187556200;;;PROTETOR SOLAR LATERAL UNIVERSAL;SOUZA CAR;UN;"	";35;0;;0;0;2;;87087090;
"258011	";;16187550006;;;KIT C/5 PC CABO Y 2MACHO X 1 FEMEA CBAY0004;SOUZA CAR;UN;"	";30;0;;0;0;7;;85442000;
"M709	";;16187547625;;;RESERVATORIO MONZA;SOUZA CAR;UN;"	";100;0;;0;0;0;;;
"791763	";;16187485868;;;SENSOR DE ROTAÇAO ECOSPORT 2.0 DURATEC;SOUZA CAR;UN;"	";180;0;;0;0;0;;;
"564516	";;16187432275;;;PROTETOR DE CARTER PALIO FIRE;SOUZA CAR;UN;"	";120;0;;0;0;0;;;
"CL10176	";;16187297944;;;CALOTA FOX/SPACEFOX/POLO 2012/....ARO14;SOUZA CAR;UN;"	";30;0;;0;0;0;;87087090;
"AVX11403	";;16187297532;;;LAMPADA SUPER PINGAO 1 POLO;SOUZA CAR;UN;"	";15;0;;15;50;40;;85392910;
"AVX11402	";;16187296952;;;LAMPADA SUPER PINGAO 2 POLO;SOUZA CAR;UN;"	";15;0;;10;30;0;;85392910;
"TR0140	";;16187270304;;;ANTENA INTERNA  AMPLIFICADORA AM/FM;SOUZA CAR;UN;"	";30;12,89;;0;0;10;;85291090;
"IM20610	";;16187267493;;;BOMBA LAVA PARABRISA 2 SAIDA GOLF/POLO/FOX/A3;SOUZA CAR;UN;"	G3 R3 P4 LA - 58";60;25,5;;0;0;0;;84137090;
"IM20609	";;16187267044;;;BOMBA LAVA PARABRISA 1 SAIDA GOLF/POLO/FOX/A3;SOUZA CAR;UN;"	G3 R3 P4 LA - 62";60;0;;0;0;2;;84137090;
"GL2473	";;16187260675;;;LAMPADA SOQUETE 12V LARANJA;SOUZA CAR;UN;"	";10;0;;0;0;5;;85392910;
"ALD06	";;16187259773;;;SOQUETE DA LAMPADA DE FAROL H4 C/FIO;SOUZA CAR;UN;"	";10;0;;0;0;5;;85366990;
"608824	";;16187233805;;;EMBLEMA ESTRELA DE DAVI CROMADO;SOUZA CAR;UN;"	";30;0;;0;0;0;;87082999;
"808514	";;16187189352;;;BOLA DO CAMBIO CROMADA LOGAN/SANDERO/MEGANE;SOUZA CAR;UN;"	";40;0;;0;0;0;;87089990;
"426794	";;16187187032;;;BOLA DO CAMBIO CROMADA ONIX/PRISMA/COBALT/SPIN;SOUZA CAR;UN;"	";45;0;;0;0;0;;87089990;
"316071	";;16187183997;;;BOLA DO CAMBIO FIESTA/KA/ECOESPORT 08/13 PRATA;SOUZA CAR;UN;"	";50;0;;0;0;1;;87089990;
"101571	";;16187069431;;;CABO DO VELOCIMETRO CORSA;SOUZA CAR;UN;"	";55;0;;0;0;0;;;
"15478	";;16187069428;;;PINHAO DO VELOCIMETRO CORSA;SOUZA CAR;UN;"	";50;0;;0;0;0;;;
"3091119	";;16187057342;;;FAROL LADO DIREITO UNO ;SOUZA CAR;UN;"	";110;0;;0;0;0;;;
"H21	";;16186710109;;;LAMPADA H21;SOUZA CAR;UN;"	";30;0;;0;0;0;;;
"NY1152	";;16186389331;;;POLIA DO GOL 1.0 8V;SOUZA CAR;UN;"	";63;0;;0;0;0;;;
"CO5285	";;16186312263;;;POLIA GOL AT 1.0 8V SIMILAR NY1229 APV2921 VKM43001;SOUZA CAR;UN;"	R3 P9 LB - 15";80;0;;0;0;1;;;
"CO145299	";;16186312262;;;TENSOR GOL AT 1.0 8V;SOUZA CAR;UN;"	";270;0;;0;0;1;;;
"	";;16185904205;;;LAMPADA DE FAROL LED H7;SOUZA CAR;UN;"	";130;0;;0;0;0;;;
"8608	";;16185834024;;;CONECTOR DA CAIXA CORSA;SOUZA CAR;UN;"	";30;0;;0;0;0;;;
"A364	";;16185283108;;;COIFA DO CAMBIO SENTRA 2007/...;SOUZA CAR;UN;"	";100;0;;0;0;2;;;
"	";;16183567423;;;CORREIA ELASTICA 3PK890;SOUZA CAR;UN;"	";120;0;;0;0;1;;;
"UB650	";;16183308686;;;BOMBA DE AGUA FOCUS 1.8 16V;SOUZA CAR;UN;"	";200;0;;0;0;0;;;
"GA4269	";;16182656703;;;BOBINA DE IGNIÇAO SCENIC 2.0 8V;SOUZA CAR;UN;"	";190;0;;0;0;0;;;
"HK200	";;16181913960;;;KIT FUSIVEL MINI 10 PECAS;SOUZA CAR;UN;"	";10;0;;0;0;21;;85361000;
"281	";;16181368834;;;REPARO DA SAPATA PRISMA;SOUZA CAR;UN;"	";20;0;;0;0;0;;;
"93372702	";;16180208727;;;MANGUEIRA DO AR QUENTE VECTRA 2006....;SOUZA CAR;UN;"	";140;0;;0;0;0;;;
"SNA7454	";;16180106955;;;ANEIS 0,50 FIESTA ZETEC;SOUZA CAR;UN;"	";380;0;;0;0;0;;;
"BB5380,25	";;16180106954;;;BRONZINA BIELA 0,25 FIESTA 1.6 ZETEC;SOUZA CAR;UN;"	";160;0;;0;0;0;;;
"RT7001	";;16179871002;;;TENSOR DA CORREIA ALTERNADOR GOL/PARATI/SANTANA/SAVEIRO /QUANTUM/ROYALE/VERSAILLES 96/...1.6/1.8/2.0-COM AR/DH(NY7801);SOUZA CAR;UN;"	R3 P1 LB - 20";280;0;;0;0;0;;84835090;
"H1  TIGER AUTO SUPER BRANCA	";;16178291677;;;LAMPADA H1;SOUZA CAR;UN;"	B1 / 01";15;0;;0;0;10;;;
"HG31128	";;16177988025;;;AMORTECEDOR TRASEIRO GOL/VOYAGE 2008/...;SOUZA CAR;UN;"	";260;0;;0;0;0;;;
"M05813	";;16177893046;;;MANGUEIRA RESPIRO PALIO 98/2000;SOUZA CAR;UN;"	";55;0;;2;7;0;;;
"154758	";;16177869227;;;JUNTA DO TUBO PALIO;SOUZA CAR;UN;"	";10;0;;3;8;0;;;
"APX481	";;16177692409;;;KIT TRAVA ELETRICA 2 PORTAS;SOUZA CAR;UN;"	";80;0;;2;5;1;;85059010;
"APX480	";;16177691981;;;KIT TRAVA ELETRICA 4 PORTAS;SOUZA CAR;UN;"	";120;0;;0;0;1;;85059010;
"GP33007	";;16177503628;;;AMORTECEDOR DIANTEIRO CRETA DIREITO;SOUZA CAR;UN;"	";900;0;;0;0;0;;;
"GP330006	";;16177503627;;;AMORTECEDOR DIANTEIRO CRETA ESQUERDO;SOUZA CAR;UN;"	";900;0;;0;0;0;;;
"BDJ9869	";;16176788126;;;BANDEJA RENALT FLUENCE LADO ESQUERDO;SOUZA CAR;UN;"	";400;0;;0;0;0;;;
"GMBL16e0,50	";;16176765677;;;ANEL DO MOTOR CORSA 1.6 8V 96.....;SOUZA CAR;UN;"	";290;0;;0;0;0;;;
"VP7015	";;16176605795;;;FALNGE DE COMBUSTIVEL UNO/ELBA FIASA;SOUZA CAR;UN;"	";75;0;;0;0;0;;;
"9612	";;16176357625;;;PALHETA TRASEIRA MULTI ENCAIXES 12 VCLEAR;SOUZA CAR;UN;"	";50;0;;0;0;3;;85129000;
"02512	";;16176223127;;;MANGUEIRA FILTRO AO COLETOR ADMISSAO GOL PARATI SAVEIRO VOYAGE AP 1980 A 1994 QUANTUM SANTANA AP 1984 A 2003;SOUZA CAR;UN;"	G2 R1 P6 LA - 33";60;0;;0;0;1;;;
"3149	";;16175471635;;;BANDEJA FORD FOCUS LADO DIREITO;SOUZA CAR;UN;"	";400;0;;0;0;0;;;
"SP0363	";;16175174428;;;AMORTECEDOR TRASEIRO NO KA SEDAN;SOUZA CAR;UN;"	";166,5;0;;0;0;0;;;
"PVI1031	";;16174897833;;;PIVO UNO;SOUZA CAR;UN;"	";70;0;;0;0;0;;;
"SACHS	";;16174852616;;;ROLAMENTO DE EMBREAGEM HB20 1.0;SOUZA CAR;UN;"	";160;0;;0;0;0;;;
"446003	";;16174690826;;;BATERIA LITHIUM 3V 20X32;SOUZA CAR;UN;"	";5;0;;0;0;19;;85065010;
"29121am	";;16173765284;;;caixa de direçao clio 99/...;SOUZA CAR;UN;"	";2.800,00;0;;0;0;0;;;
"	";;16173188937;;;KIT AMORTECEDOR TRASEIRO  GOL/VOYAGE/PARATI/SAVEIRO /94;SOUZA CAR;UN;"	";80;0;;0;0;0;;;
"	";;16173188935;;;AMORTECEDOR TRASEIRO PARATI/GOL;SOUZA CAR;UN;"	";300;0;;0;0;0;;;
"	";;16173129159;;;PARACHOQUE DIANTEIRO PALIO 2008;SOUZA CAR;UN;"	";280;0;;0;0;0;;;
"DM0074	";;16172636283;;;CARCACA DA VALVULA TEMOSTATICA ASTRA 99/...VECTRA 06/...IPANEMA/KADETT 92/98;SOUZA CAR;UN;"	";200;0;;0;0;0;;87089990;
": 94731437	";;16171664521;;;CARCAÇA DA VALVULA TERMOSTATICA ASTRA/VECTRA/ZAFIRA;SOUZA CAR;UN;"	";120;0;;0;0;0;;;
"412862	";;16171394703;;;SUPORTE COXIM CAMBIO PALIO FIRE;SOUZA CAR;UN;"	";125;0;;0;0;0;;;
"R10081	";;16170879757;;;CAPA DE VOLANTE C/ANEIS CROMADO PRETO;SOUZA CAR;UN;"	";35;0;;0;0;0;;39269090;
"R002	";;16170837630;;;CAPA DE VOLANTE SIMPLES VERMELHA;SOUZA CAR;UN;"	";35;0;;0;0;1;;39263000;
"CA297	";;16170824325;;;CAPA DE COBRIR CARRO G;SOUZA CAR;UN;"	";100;0;;0;0;1;;63079090;
"ASH4379ABS	";;16170697353;;;ROLAMENTO DIANTEIRO CITY/FIT 2009/...;SOUZA CAR;UN;"	";230;0;;0;0;0;;;
"AKX2001	";;16170074251;;;FILTRO DE AR DE CABINE HB20/IX35/TUCSON/VELOSTER/KIA SPORTAGE/KIA CERATO SIMILAR CU23362;SOUZA CAR;UN;"	G3 R2 P1 LA - 16";35;13,21;;0;0;3;;;
"6PK1538	";;16169185932;;;CORREIA ALTERNADOR CORSA /;SOUZA CAR;UN;"	G2 R2 P3 LB - 48";85;0;;0;0;0;;;
"372	";;16168082983;;;MASSA EPOXI BRASFORT 80G;SOUZA CAR;UN;"	";10;0;;0;0;1;;;
"STVW	";;16168048135;;;CABO DE IGUINICAO GOL CHT 1.0 95/...;SOUZA CAR;UN;"	";140;0;;0;0;0;;;
"276 AD	";;16167884336;;;BANDEJA DOBLO ADVENTURE LADO DIREITO;SOUZA CAR;UN;"	";500;0;;0;0;0;;;
"03338024	";;16165975829;;;AMORTECEDOR DIANTEIRO SANDERO;SOUZA CAR;UN;"	";450;0;;0;0;0;;;
"F1132	";;16165641458;;;COMUTADOR DE INGNICAO PALIO/SIENA/STRADA/BRAVA/MAREIA/UNO MILLE/FIORINO;SOUZA CAR;UN;"	";100;0;;0;0;1;;85365090;
"AKX35351	";;16165278589;;;FILTRO DE CABINE CAPTIVA 2.4;SOUZA CAR;UN;"	";42;0;;0;0;0;;;
"FAP4045	";;16164749196;;;FILTRO DE AR GOLF/BORA/NEW BEETLE/A3 SIMILAR LX684 METAL LEVE;SOUZA CAR;UN;"	R4 P2 LB - 45";60;0;;0;0;4;;;
"GR375	";;16164464994;;;CALOTA ONIX/PRISMA 2012/..ARO15;SOUZA CAR;UN;"	";35;0;;0;0;0;;87087090;
"GR017	";;16164463820;;;CALOTA FOX 2010/....POLO 5 FUROS ARO15;SOUZA CAR;UN;"	";35;0;;0;0;4;;87087090;
"GR014	";;16164463383;;;CALOTA FIESTA 09/...ARO14;SOUZA CAR;UN;"	";30;0;;0;0;0;;87087090;
"CL10416	";;16164463024;;;CALOTA UNO FIRE 2004/...ARO13;SOUZA CAR;UN;"	";30;0;;0;0;4;;87087090;
"CL10371	";;16164461336;;;CALOTA AGILE 2010/...ARO15;SOUZA CAR;UN;"	";35;0;;0;0;0;;87087090;
"CL10326	";;16164459251;;;CALOTA CELTA/PRISMA/MONTANA 2011/...ARO14;SOUZA CAR;UN;"	";30;0;;0;0;4;;87087090;
"CL10286	";;16164457367;;;CALOTA ONIX/PRISM 2017/..ARO14;SOUZA CAR;UN;"	";30;0;;0;0;0;;87087090;
"CL10261	";;16164456143;;;CALOTA PEUGEOT 2010/...ARO14;SOUZA CAR;UN;"	";30;0;;0;0;0;;87087090;
"CL10251	";;16164455267;;;CALOTA SANDERO/LOGAN 2014/..ARO14;SOUZA CAR;UN;"	";30;0;;0;0;0;;87087090;
"CL10226	";;16164454847;;;CALOTA GOL/VOYAGE 2011/...ARO15;SOUZA CAR;UN;"	";35;0;;0;0;4;;87087090;
"CL10206	";;16164453784;;;CALOTA FOX/SPACEFOX/POLO 2012/....ARO15;SOUZA CAR;UN;"	";35;0;;0;0;4;;87087090;
"CL10161	";;16164453301;;;CALOTA HB20 2016/...ARO14;SOUZA CAR;UN;"	";30;0;;0;0;0;;8708790;
"CL10151	";;16164453003;;;CALOTA HB20 2016/...ARO15;SOUZA CAR;UN;"	";35;0;;0;0;0;;87087090;
"CL10141	";;16164448190;;;CALOTA FIESTA HATCH/SEDAN 2011/...ARO14;SOUZA CAR;UN;"	";30;0;;0;0;4;;87087090;
"CL10126	";;16164446873;;;CALOTA STRADA 2103/...RO14;SOUZA CAR;UN;"	";30;0;;0;0;4;;87087090;
"CL10116	";;16164445854;;;CALOTA GOL GERACAO 7 2017/....ARO15;SOUZA CAR;UN;"	";35;0;;0;0;0;;87087090;
"CL10111	";;16164445579;;;CALOTA AGILE 2010/...ARO14;SOUZA CAR;UN;"	";30;0;;0;0;0;;87087090;
"CL10106	";;16164445331;;;CALATA LOGAN/SANDERO 2014/...ARO15;SOUZA CAR;UN;"	";35;0;;0;0;0;;87087090;
"CL10091	";;16164444966;;;CALOTA ONIX/PRISM 2013/..ARO15;SOUZA CAR;UN;"	";35;0;;0;0;0;;87087090;
"CL10071	";;16164444533;;;CALOTA FIESTA SEDAN 2011/...ARO14;SOUZA CAR;UN;"	";30;0;;0;0;4;;87087090;
"CL10056	";;16164443461;;;CALOTA CELTA 2012/2015 ARO13;SOUZA CAR;UN;"	";30;0;;0;0;0;;87087090;
"CL10026	";;16164443207;;;CALOTA ONIX/PRISMA 2017/2019 ARO14;SOUZA CAR;UN;"	";30;0;;0;0;4;;87087090;
"CL10008	";;16164442885;;;CALOTA GOL GERACAO 7 2017/2018 ARO14;SOUZA CAR;UN;"	";30;0;;0;0;0;;87087090;
"CL10004	";;16164442540;;;CALOTA ONIX/PRISMA 13/16 ARO14;SOUZA CAR;UN;"	";30;0;;0;0;4;;87087090;
"CL10001	";;16164442046;;;CALOTA CORSA/CELTA/CORSA SEDAN ARO13;SOUZA CAR;UN;"	";30;0;;0;0;0;;87087090;
"AP099	";;16164441238;;;PENDENTE DE LUZ LED 12V PLUG P/ACENDER 5MTS;SOUZA CAR;UN;"	";50;0;;0;0;1;;870829999;
"	";;16164191658;;;PASTILHA DE FREIO FACE 1.3 16V;SOUZA CAR;UN;"	";170;0;;0;0;0;;;
"005756	";;16163374043;;;BUCHA E PINO GUIA FOX;SOUZA CAR;UN;"	";80;0;;0;0;0;;;
"PI111	";;16162740202;;;PIVO DE SUSPENSAO DOBLO LADO DIREITO 2003/...ADVENTURE PVI1050;SOUZA CAR;UN;"	R3 P3 LA - 15";120;0;;0;0;2;;;
"159452	";;16162182016;;;BOLA DO CAMBIO CORSA 2000/..VECTRA 97/...5M LENTE PRATA;SOUZA CAR;UN;"	";30;0;;0;0;0;;870899990;
"159451	";;16162180733;;;BOLA DO CAMBIO CORSA 2000/..VECTRA 97/...5M LENTE PRETA;SOUZA CAR;UN;"	";30;0;;0;0;2;;87089990;
"159420	";;16162178679;;;BOLA DO CAMBIO GOL/PARATI/SAVEIRO LENTE PRETA;SOUZA CAR;UN;"	";30;0;;0;0;0;;87089990;
"245065	";;16162054841;;;GUIA DO ROLAMENTO PALIO WENKEND;SOUZA CAR;UN;"	";90;0;;0;0;0;;;
"SP385	";;16160433176;;;AMORTECEDOR DIANTEIRO LE 206 207;SOUZA CAR;UN;"	";450;0;;0;0;0;;;
"SP386	";;16160433175;;;AMORTECEDOR DIANTEIRO LD 206 207;SOUZA CAR;UN;"	";400;0;;0;0;0;;;
"	";;16160081220;;;PALHETA NEW CIVIC/ FIT2007/2012;SOUZA CAR;UN;"	";70;0;;0;0;0;;;
"RX6622	";;16159465304;;;OLHO DE BOI MEDIO FIXO LD/LE;SOUZA CAR;UN;"	";35;0;;0;0;0;;;
"HS311	";;16159450921;;;ANTENA FLEXIVEL UNIVERSAL ROSCA INTERNA;SOUZA CAR;UN;"	";30;0;;0;0;13;;85291090;
"CAL04	";;16159447799;;;ETIQUETA ADESIVAS RESINADAS PARA CALOTAS;SOUZA CAR;UN;"	";25;0;;0;0;16;;35061010;
"01028	";;16159444804;;;TAMPA CROMADA PARA BICO DE RODA  JOGO COM 4PECAS;SOUZA CAR;UN;"	";40;0;;0;0;2;;87087090;
"466010	";;16159440709;;;LANTERNA DIANTEIRA DIREITA S10/BLAZER;SOUZA CAR;UN;"	";80;0;;0;0;0;;85122022;
"466020	";;16159439985;;;LANTERNA DIANTEIRA ESQUERDA S10/BLAZER;SOUZA CAR;UN;"	";90;0;;0;0;0;;85122022;
"P68	";;16159438517;;;GRAMPO DE FORRACAO LATERAL CORSA;SOUZA CAR;UN;"	";1;0;;0;0;0;;87082990;
"31308	";;16158515023;;;KIT AMORTECEDOR J3 2012/2016;SOUZA CAR;UN;"	";300;0;;0;0;0;;;
