NumeroDoPedido;ID_Cliente;ID_Vendedor;CreatedAt;Status;ID_Produto_ou_Codigo;Quantidade;ValorUnitario;ValorFrete;DescontoItem;Observacao;ID_FormaPagamento
373;43857;477;26/08/2024;PROPOSAL;751167;1;0,00;;;0211-W;493
374;43856;477;28/08/2024;PROPOSAL;751317;1;0,00;;;0212-W;513
374;43856;477;28/08/2024;PROPOSAL;752039;1;0,00;;;0212-W;513
375;43855;477;28/08/2024;PROPOSAL;751794;1;0,00;;;0213-W;514
375;43855;477;28/08/2024;PROPOSAL;752037;1;0,00;;;0213-W;514
376;43854;477;28/08/2024;PROPOSAL;751528;1;0,00;;;0214-W;514
376;43854;477;28/08/2024;PROPOSAL;751733;4;0,00;;;0214-W;514
377;43696;477;29/08/2024;PROPOSAL;751510;1;0,00;;;0215-W;493
377;43696;477;29/08/2024;PROPOSAL;751579;1;0,00;;;0215-W;493
377;43696;477;29/08/2024;PROPOSAL;751738;3;0,00;;;0215-W;493
378;43853;477;30/08/2024;PROPOSAL;751382;1;0,00;;;0216-W;514
378;43853;477;30/08/2024;PROPOSAL;751511;1;0,00;;;0216-W;514
378;43853;477;30/08/2024;PROPOSAL;751738;4;0,00;;;0216-W;514
379;43618;477;30/08/2024;PROPOSAL;751796;1;0,00;;;0217-W;514
380;43721;477;30/08/2024;PROPOSAL;751981;1;0,00;;;0218-W;514
381;43852;477;02/09/2024;PROPOSAL;751260;1;0,00;;;0219-W;493
381;43852;477;02/09/2024;PROPOSAL;751240;1;0,00;;;0219-W;493
382;43851;477;05/09/2024;PROPOSAL;751368;1;0,00;;;0220-W;514
382;43851;477;05/09/2024;PROPOSAL;751569;1;0,00;;;0220-W;514
383;43850;477;05/09/2024;PROPOSAL;751156;1;0,00;;;0221-W;493
383;43850;477;05/09/2024;PROPOSAL;751371;1;0,00;;;0221-W;493
383;43850;477;05/09/2024;PROPOSAL;751970;1;0,00;;;0221-W;493
384;43666;477;05/09/2024;PROPOSAL;751400;1;0,00;;;0222-W;493
385;43666;477;06/09/2024;PROPOSAL;752047;1;0,00;;;0223-W;493
386;43849;477;06/09/2024;PROPOSAL;751675;1;0,00;;;0224-W;493
386;43849;477;06/09/2024;PROPOSAL;752039;1;0,00;;;0224-W;493
387;43797;477;09/09/2024;PROPOSAL;751829;1;0,00;;;0225-W;514
388;43789;477;09/09/2024;PROPOSAL;751368;1;0,00;;;0226-W;514
389;43663;477;10/09/2024;PROPOSAL;751966;1;0,00;;;0227-W;514
390;43663;477;11/09/2024;PROPOSAL;751511;1;0,00;;;0228-W;500
390;43663;477;11/09/2024;PROPOSAL;751738;4;0,00;;;0228-W;500
391;43848;477;12/09/2024;PROPOSAL;751243;4;0,00;;;0229-W;514
391;43848;477;12/09/2024;PROPOSAL;751269;1;0,00;;;0229-W;514
391;43848;477;12/09/2024;PROPOSAL;751432;2;0,00;;;0229-W;514
392;43848;477;16/09/2024;PROPOSAL;751838;1;0,00;;;0231-W;493
393;43669;477;17/09/2024;PROPOSAL;751611;1;0,00;;;0232-W;514
394;43847;477;17/09/2024;PROPOSAL;751035;2;0,00;;;0233-W;500
394;43847;477;17/09/2024;PROPOSAL;751553;1;0,00;;;0233-W;500
394;43847;477;17/09/2024;PROPOSAL;751995;1;0,00;;;0233-W;500
395;43846;477;18/09/2024;PROPOSAL;751293;2;0,00;;;0234-W;514
396;43845;477;18/09/2024;PROPOSAL;750995;1;0,00;;;0235-W;514
396;43845;477;18/09/2024;PROPOSAL;752041;1;0,00;;;0235-W;514
396;43845;477;18/09/2024;PROPOSAL;751319;1;0,00;;;0235-W;514
397;43589;477;18/09/2024;PROPOSAL;751120;1;0,00;;;0236-W;500
398;43748;477;18/09/2024;PROPOSAL;751043;2;0,00;;;0237-W;500
399;43601;477;19/09/2024;PROPOSAL;751512;1;0,00;;;0238-W;514
399;43601;477;19/09/2024;PROPOSAL;751738;4;0,00;;;0238-W;514
399;43601;477;19/09/2024;PROPOSAL;751827;1;0,00;;;0238-W;514
400;43844;477;20/09/2024;PROPOSAL;751317;1;0,00;;;0239-W;514
401;43616;477;20/09/2024;PROPOSAL;751477;1;0,00;;;0240-W;514
402;43843;477;23/09/2024;PROPOSAL;751165;1;0,00;;;0241-W;493
402;43843;477;23/09/2024;PROPOSAL;751382;1;0,00;;;0241-W;493
402;43843;477;23/09/2024;PROPOSAL;751966;1;0,00;;;0241-W;493
403;43719;477;24/09/2024;PROPOSAL;751371;1;0,00;;;0242-W;493
403;43719;477;24/09/2024;PROPOSAL;751738;4;0,00;;;0242-W;493
403;43719;477;24/09/2024;PROPOSAL;751970;1;0,00;;;0242-W;493
404;43842;477;24/09/2024;PROPOSAL;751009;1;0,00;;;0243-W;514
404;43842;477;24/09/2024;PROPOSAL;751579;1;0,00;;;0243-W;514
405;43841;477;24/09/2024;PROPOSAL;751733;1;0,00;;;0244-W;514
406;43840;477;25/09/2024;PROPOSAL;751371;1;0,00;;;0245-W;493
407;43624;477;25/09/2024;PROPOSAL;751595;1;0,00;;;0246-W;514
407;43624;477;25/09/2024;PROPOSAL;752016;1;0,00;;;0246-W;514
408;43839;477;26/09/2024;PROPOSAL;751046;2;0,00;;;0247-W;493
408;43839;477;26/09/2024;PROPOSAL;751069;2;0,00;;;0247-W;493
408;43839;477;26/09/2024;PROPOSAL;751658;2;0,00;;;0247-W;493
409;43838;477;26/09/2024;PROPOSAL;751368;1;0,00;;;0248-W;514
409;43838;477;26/09/2024;PROPOSAL;751512;1;0,00;;;0248-W;514
409;43838;477;26/09/2024;PROPOSAL;751738;3;0,00;;;0248-W;514
410;43638;477;27/09/2024;PROPOSAL;751368;1;0,00;;;0249-W;500
410;43638;477;27/09/2024;PROPOSAL;751603;1;0,00;;;0249-W;500
411;43836;477;01/10/2024;PROPOSAL;751009;2;0,00;;;0250-W;514
411;43836;477;01/10/2024;PROPOSAL;751156;1;0,00;;;0250-W;514
411;43836;477;01/10/2024;PROPOSAL;752016;1;0,00;;;0250-W;514
412;43716;477;01/10/2024;PROPOSAL;751512;1;0,00;;;0251-W;493
412;43716;477;01/10/2024;PROPOSAL;751738;4;0,00;;;0251-W;493
413;43666;477;01/10/2024;PROPOSAL;751577;1;0,00;;;0252-W;493
414;43798;477;01/10/2024;PROPOSAL;751776;1;0,00;;;0253-W;493
415;43597;477;02/10/2024;PROPOSAL;751510;1;0,00;;;0254-W;500
415;43597;477;02/10/2024;PROPOSAL;751738;3;0,00;;;0254-W;500
415;43597;477;02/10/2024;PROPOSAL;751928;1;0,00;;;0254-W;500
416;43836;477;02/10/2024;PROPOSAL;751000;1;0,00;;;0255-W;513
416;43836;477;02/10/2024;PROPOSAL;751371;1;0,00;;;0255-W;513
417;43651;477;03/10/2024;PROPOSAL;751738;1;0,00;;;0256-W;514
418;43605;477;04/10/2024;PROPOSAL;751371;1;0,00;;;0257-W;514
419;43618;477;04/10/2024;PROPOSAL;751677;1;0,00;;;0258-W;493
420;43585;477;04/10/2024;PROPOSAL;751240;2;0,00;;;0259-W;493
421;43585;477;04/10/2024;PROPOSAL;751267;1;0,00;;;0260-W;493
422;43585;477;08/10/2024;PROPOSAL;751681;1;0,00;;;0261-W;513
423;43833;477;11/10/2024;PROPOSAL;751368;2;0,00;;;0262-W;514
423;43833;477;11/10/2024;PROPOSAL;751788;1;0,00;;;0262-W;514
423;43835;477;08/10/2024;PROPOSAL;751167;1;0,00;;;0262-W;493
423;43835;477;08/10/2024;PROPOSAL;751510;1;0,00;;;0262-W;493
423;43835;477;08/10/2024;PROPOSAL;751579;1;0,00;;;0262-W;493
424;43663;477;11/10/2024;PROPOSAL;751581;1;0,00;;;0263-W;493
424;43753;477;09/10/2024;PROPOSAL;751512;1;0,00;;;0263-W;514
424;43753;477;09/10/2024;PROPOSAL;751738;4;0,00;;;0263-W;514
425;43807;477;10/10/2024;PROPOSAL;751368;1;0,00;;;0264-W;493
425;43807;477;10/10/2024;PROPOSAL;751512;1;0,00;;;0264-W;493
425;43807;477;10/10/2024;PROPOSAL;751738;4;0,00;;;0264-W;493
425;43830;477;17/10/2024;PROPOSAL;751368;1;0,00;;;0264-W;493
425;43830;477;17/10/2024;PROPOSAL;751738;1;0,00;;;0264-W;493
426;43831;477;17/10/2024;PROPOSAL;751306;1;0,00;;;0265-W;500
426;43831;477;17/10/2024;PROPOSAL;751477;1;0,00;;;0265-W;500
426;43831;477;17/10/2024;PROPOSAL;752047;1;0,00;;;0265-W;500
426;43834;477;10/10/2024;PROPOSAL;751167;1;0,00;;;0265-W;493
426;43834;477;10/10/2024;PROPOSAL;751400;1;0,00;;;0265-W;493
426;43834;477;10/10/2024;PROPOSAL;751974;1;0,00;;;0265-W;493
427;43663;477;10/10/2024;PROPOSAL;751326;1;0,00;;;0266-W;493
427;43663;477;10/10/2024;PROPOSAL;751999;1;0,00;;;0266-W;493
427;43716;477;17/10/2024;PROPOSAL;751603;1;0,00;;;0266-W;493
427;43716;477;17/10/2024;PROPOSAL;751627;1;0,00;;;0266-W;493
427;43716;477;17/10/2024;PROPOSAL;752029;1;0,00;;;0266-W;493
428;43726;477;18/10/2024;PROPOSAL;751733;2;0,00;;;0267-W;493
429;43800;477;18/10/2024;PROPOSAL;752047;1;0,00;;;0268-W;500
430;43829;477;21/10/2024;PROPOSAL;751722;2;0,00;;;0269-W;493
431;43785;477;21/10/2024;PROPOSAL;751510;1;0,00;;;0270-W;514
431;43785;477;21/10/2024;PROPOSAL;751738;3;0,00;;;0270-W;514
432;43828;477;23/10/2024;PROPOSAL;751368;1;0,00;;;0271-W;514
432;43828;477;23/10/2024;PROPOSAL;751588;1;0,00;;;0271-W;514
433;43651;477;23/10/2024;PROPOSAL;751738;1;0,00;;;0272-W;514
434;43731;477;24/10/2024;PROPOSAL;752039;1;0,00;;;0273-W;514
435;43732;477;25/10/2024;PROPOSAL;751371;1;0,00;;;0275-W;514
435;43732;477;25/10/2024;PROPOSAL;751870;1;0,00;;;0275-W;514
435;43732;477;25/10/2024;PROPOSAL;751962;1;0,00;;;0275-W;514
436;43748;477;28/10/2024;PROPOSAL;751284;2;0,00;;;0276-W;514
436;43748;477;28/10/2024;PROPOSAL;751779;1;0,00;;;0276-W;514
437;43617;477;29/10/2024;PROPOSAL;751829;1;0,00;;;0277-W;493
437;43617;477;29/10/2024;PROPOSAL;751900;1;0,00;;;0277-W;493
437;43617;477;29/10/2024;PROPOSAL;751240;1;0,00;;;0277-W;493
438;43712;477;29/10/2024;PROPOSAL;751792;1;0,00;;;0278-W;514
439;43826;477;30/10/2024;PROPOSAL;751009;3;0,00;;;0279-W;514
440;43663;477;30/10/2024;PROPOSAL;751368;1;0,00;;;0280-W;514
441;43766;477;31/10/2024;PROPOSAL;751477;1;0,00;;;0281-W;493
441;43766;477;31/10/2024;PROPOSAL;751510;1;0,00;;;0281-W;493
441;43766;477;31/10/2024;PROPOSAL;751738;3;0,00;;;0281-W;493
442;43719;477;31/10/2024;PROPOSAL;751656;2;0,00;;;0282-W;493
443;43617;477;31/10/2024;PROPOSAL;751167;1;0,00;;;0283-W;493
443;43617;477;31/10/2024;PROPOSAL;751779;1;0,00;;;0283-W;493
443;43617;477;31/10/2024;PROPOSAL;751928;1;0,00;;;0283-W;493
444;43801;477;01/11/2024;PROPOSAL;751407;1;0,00;;;0284-W;493
444;43801;477;01/11/2024;PROPOSAL;751955;1;0,00;;;0284-W;493
445;43716;477;01/11/2024;PROPOSAL;751009;1;0,00;;;0285-W;493
446;43765;477;01/11/2024;PROPOSAL;751759;4;0,00;;;0286-W;493
446;43765;477;01/11/2024;PROPOSAL;751788;2;0,00;;;0286-W;493
447;43801;477;04/11/2024;PROPOSAL;751515;1;0,00;;;0287-W;493
447;43801;477;04/11/2024;PROPOSAL;751738;4;0,00;;;0287-W;493
448;43825;477;05/11/2024;PROPOSAL;751511;1;0,00;;;0288-W;493
448;43825;477;05/11/2024;PROPOSAL;751577;1;0,00;;;0288-W;493
448;43825;477;05/11/2024;PROPOSAL;751738;4;0,00;;;0288-W;493
449;43603;477;05/11/2024;PROPOSAL;751067;2;0,00;;;0289-W;500
449;43603;477;05/11/2024;PROPOSAL;751131;1;0,00;;;0289-W;500
450;43710;477;05/11/2024;PROPOSAL;751496;1;0,00;;;0290-W;493
450;43710;477;05/11/2024;PROPOSAL;751900;1;0,00;;;0290-W;493
451;43824;477;06/11/2024;PROPOSAL;751579;1;0,00;;;0291-W;493
451;43824;477;06/11/2024;PROPOSAL;751601;2;0,00;;;0291-W;493
451;43824;477;06/11/2024;PROPOSAL;751928;1;0,00;;;0291-W;493
452;43617;477;06/11/2024;PROPOSAL;751510;1;0,00;;;0292-W;514
452;43617;477;06/11/2024;PROPOSAL;751738;3;0,00;;;0292-W;514
453;43692;477;06/11/2024;PROPOSAL;751510;1;0,00;;;0293-W;493
453;43692;477;06/11/2024;PROPOSAL;751601;2;0,00;;;0293-W;493
453;43692;477;06/11/2024;PROPOSAL;752018;1;0,00;;;0293-W;493
454;43785;477;07/11/2024;PROPOSAL;751398;1;0,00;;;0294-W;514
455;43824;477;07/11/2024;PROPOSAL;750991;1;0,00;;;0295-W;493
455;43824;477;07/11/2024;PROPOSAL;750993;1;0,00;;;0295-W;493
455;43824;477;07/11/2024;PROPOSAL;751477;1;0,00;;;0295-W;493
456;43823;477;07/11/2024;PROPOSAL;751306;1;0,00;;;0296-W;514
457;43822;477;07/11/2024;PROPOSAL;751000;1;0,00;;;0297-W;493
457;43822;477;07/11/2024;PROPOSAL;751009;2;0,00;;;0297-W;493
458;43610;477;07/11/2024;PROPOSAL;751337;1;0,00;;;0298-W;493
458;43610;477;07/11/2024;PROPOSAL;751796;1;0,00;;;0298-W;493
459;43610;477;08/11/2024;PROPOSAL;751658;2;0,00;;;0299-W;493
460;43710;477;12/11/2024;PROPOSAL;751163;1;0,00;;;0300-W;493
461;43668;477;12/11/2024;PROPOSAL;751569;1;0,00;;;0301-W;493
461;43668;477;12/11/2024;PROPOSAL;751603;1;0,00;;;0301-W;493
461;43668;477;12/11/2024;PROPOSAL;751627;1;0,00;;;0301-W;493
462;43630;477;12/11/2024;PROPOSAL;751163;1;0,00;;;0302-W;493
463;43596;477;13/11/2024;PROPOSAL;751510;1;0,00;;;0303-W;493
463;43596;477;13/11/2024;PROPOSAL;751601;2;0,00;;;0303-W;493
463;43596;477;13/11/2024;PROPOSAL;751738;3;0,00;;;0303-W;493
464;43601;477;18/11/2024;PROPOSAL;751888;1;0,00;;;0305-W;493
465;43819;477;19/11/2024;PROPOSAL;751362;1;0,00;;;0306-W;493
465;43819;477;19/11/2024;PROPOSAL;751719;2;0,00;;;0306-W;493
465;43819;477;19/11/2024;PROPOSAL;751720;1;0,00;;;0306-W;493
466;43818;477;22/11/2024;PROPOSAL;751999;1;0,00;;;0309-W;493
467;43817;477;26/11/2024;PROPOSAL;751703;1;0,00;;;0310-W;514
467;43817;477;26/11/2024;PROPOSAL;751779;2;0,00;;;0310-W;514
467;43817;477;26/11/2024;PROPOSAL;751888;1;0,00;;;0310-W;514
468;43629;477;27/11/2024;PROPOSAL;751510;1;0,00;;;0311-W;500
468;43629;477;27/11/2024;PROPOSAL;751738;3;0,00;;;0311-W;500
469;43814;477;28/11/2024;PROPOSAL;750995;1;0,00;;;0312-W;493
469;43814;477;28/11/2024;PROPOSAL;751000;1;0,00;;;0312-W;493
469;43814;477;28/11/2024;PROPOSAL;751165;1;0,00;;;0312-W;493
470;43597;477;28/11/2024;PROPOSAL;751167;1;0,00;;;0313-W;493
470;43597;477;28/11/2024;PROPOSAL;751898;2;0,00;;;0313-W;493
471;43696;477;29/11/2024;PROPOSAL;752047;1;0,00;;;0314-W;514
472;43597;477;29/11/2024;PROPOSAL;751267;1;0,00;;;0315-W;493
472;43597;477;29/11/2024;PROPOSAL;751240;1;0,00;;;0315-W;493
473;43667;477;02/12/2024;PROPOSAL;751786;1;0,00;;;0316-W;514
474;43794;477;02/12/2024;PROPOSAL;751511;1;0,00;;;0317-W;514
474;43794;477;02/12/2024;PROPOSAL;751759;4;0,00;;;0317-W;514
475;43816;477;03/12/2024;PROPOSAL;751675;1;0,00;;;0318-W;493
475;43816;477;03/12/2024;PROPOSAL;752055;1;0,00;;;0318-W;493
476;43815;477;03/12/2024;PROPOSAL;751699;1;0,00;;;0319-W;493
476;43815;477;03/12/2024;PROPOSAL;751717;1;0,00;;;0319-W;493
476;43815;477;03/12/2024;PROPOSAL;751829;1;0,00;;;0319-W;493
477;43696;477;04/12/2024;PROPOSAL;751477;1;0,00;;;0320-W;493
478;43814;477;10/12/2024;PROPOSAL;751776;1;0,00;;;0321-W;514
479;43764;477;10/12/2024;PROPOSAL;751368;1;0,00;;;0322-W;514
479;43764;477;10/12/2024;PROPOSAL;751509;1;0,00;;;0322-W;514
479;43764;477;10/12/2024;PROPOSAL;751738;4;0,00;;;0322-W;514
480;43813;477;10/12/2024;PROPOSAL;751786;2;0,00;;;0323-W;514
481;43602;477;13/12/2024;PROPOSAL;751829;1;0,00;;;0324-W;493
482;43812;477;13/12/2024;PROPOSAL;751368;1;0,00;;;0325-W;514
482;43812;477;13/12/2024;PROPOSAL;751510;1;0,00;;;0325-W;514
482;43812;477;13/12/2024;PROPOSAL;751738;3;0,00;;;0325-W;514
483;43610;477;16/12/2024;PROPOSAL;751477;1;0,00;;;0327-W;493
483;43610;477;16/12/2024;PROPOSAL;751510;1;0,00;;;0327-W;493
483;43610;477;16/12/2024;PROPOSAL;751738;3;0,00;;;0327-W;493
484;43811;477;16/12/2024;PROPOSAL;751512;1;0,00;;;0328-W;493
484;43811;477;16/12/2024;PROPOSAL;751738;3;0,00;;;0328-W;493
485;43810;477;17/12/2024;PROPOSAL;751510;1;0,00;;;0329-W;493
485;43810;477;17/12/2024;PROPOSAL;751579;1;0,00;;;0329-W;493
485;43810;477;17/12/2024;PROPOSAL;751738;3;0,00;;;0329-W;493
486;43593;477;18/12/2024;PROPOSAL;751158;1;0,00;;;0330-W;493
486;43593;477;18/12/2024;PROPOSAL;751368;1;0,00;;;0330-W;493
486;43593;477;18/12/2024;PROPOSAL;752026;1;0,00;;;0330-W;493
487;43607;477;19/12/2024;PROPOSAL;751212;1;0,00;;;0331-W;493
487;43607;477;19/12/2024;PROPOSAL;751225;1;0,00;;;0331-W;493
487;43607;477;19/12/2024;PROPOSAL;751446;1;0,00;;;0331-W;493
488;43808;477;19/12/2024;PROPOSAL;751477;1;0,00;;;0332-W;493
488;43808;477;19/12/2024;PROPOSAL;751629;1;0,00;;;0332-W;493
489;43607;477;19/12/2024;PROPOSAL;751509;1;0,00;;;0333-W;493
490;43607;477;20/12/2024;PROPOSAL;751475;1;0,00;;;0334-W;493
491;43593;477;20/12/2024;PROPOSAL;751738;4;0,00;;;0335-W;493
492;43807;477;20/12/2024;PROPOSAL;751683;1;0,00;;;0336-W;493
492;43807;477;20/12/2024;PROPOSAL;751786;1;0,00;;;0336-W;493
493;43625;477;20/12/2024;PROPOSAL;751579;1;0,00;;;0337-W;493
494;43806;477;24/12/2024;PROPOSAL;751011;1;0,00;;;0338-W;500
494;43806;477;24/12/2024;PROPOSAL;751599;1;0,00;;;0338-W;500
495;43806;477;24/12/2024;PROPOSAL;751011;1;0,00;;;0339-W;500
496;43610;477;27/12/2024;PROPOSAL;751306;1;0,00;;;0340-W;500
496;43610;477;27/12/2024;PROPOSAL;752047;1;0,00;;;0340-W;500
497;43778;477;25/04/2025;PROPOSAL;751368;1;0,00;;;0342-W;500
497;43778;477;25/04/2025;PROPOSAL;751492;1;0,00;;;0342-W;500
497;43804;477;30/12/2024;PROPOSAL;751792;1;0,00;;;0342-W;514
498;43781;477;25/04/2025;PROPOSAL;751999;1;0,00;;;0343-W;493
498;43805;477;30/12/2024;PROPOSAL;751011;1;0,00;;;0343-W;493
499;43610;477;25/04/2025;PROPOSAL;751470;1;0,00;;;0344-W;514
499;43610;477;25/04/2025;PROPOSAL;751517;1;0,00;;;0344-W;514
499;43610;477;25/04/2025;PROPOSAL;751745;3;0,00;;;0344-W;514
499;43780;477;30/12/2024;PROPOSAL;751011;1;0,00;;;0344-W;514
500;43753;477;29/04/2025;PROPOSAL;751831;1;0,00;;;0345-W;514
500;43779;477;30/04/2025;PROPOSAL;751368;1;0,00;;;0345-W;500
500;43779;477;30/04/2025;PROPOSAL;752047;1;0,00;;;0345-W;500
500;43779;477;30/04/2025;PROPOSAL;751745;3;0,00;;;0345-W;500
500;43804;477;30/12/2024;PROPOSAL;751271;4;0,00;;;0345-W;514
501;43624;477;31/12/2024;PROPOSAL;751618;1;0,00;;;0346-W;514
501;43651;477;29/04/2025;PROPOSAL;751579;1;0,00;;;0346-W;493
501;43651;477;29/04/2025;PROPOSAL;751876;1;0,00;;;0346-W;493
501;43651;477;29/04/2025;PROPOSAL;752003;1;0,00;;;0346-W;493
501;43778;477;05/05/2025;PROPOSAL;751759;4;0,00;;;0346-W;493
502;43607;477;05/05/2025;PROPOSAL;751509;1;0,00;;;0347-W;493
502;43607;477;05/05/2025;PROPOSAL;751763;4;0,00;;;0347-W;493
502;43617;477;29/04/2025;PROPOSAL;751792;1;0,00;;;0347-W;514
502;43718;477;31/12/2024;PROPOSAL;752041;1;0,00;;;0347-W;500
502;43718;477;31/12/2024;PROPOSAL;751319;1;0,00;;;0347-W;500
503;43635;477;31/12/2024;PROPOSAL;751368;1;0,00;;;0348-W;514
503;43635;477;31/12/2024;PROPOSAL;751569;1;0,00;;;0348-W;514
503;43724;477;29/04/2025;PROPOSAL;751666;1;0,00;;;0348-W;513
503;43724;477;29/04/2025;PROPOSAL;751722;1;0,00;;;0348-W;513
504;43651;477;30/04/2025;PROPOSAL;751011;1;0,00;;;0349-W;493
504;43651;477;30/04/2025;PROPOSAL;752047;1;0,00;;;0349-W;493
504;43663;477;08/05/2025;PROPOSAL;751796;1;0,00;;;0349-W;514
504;43758;477;09/01/2025;PROPOSAL;751400;1;0,00;;;0349-W;493
505;43589;477;30/04/2025;PROPOSAL;751371;1;0,00;;;0350-W;493
505;43692;477;09/01/2025;PROPOSAL;751390;1;0,00;;;0350-W;514
505;43692;477;09/01/2025;PROPOSAL;751400;1;0,00;;;0350-W;514
505;43692;477;09/01/2025;PROPOSAL;751386;1;0,00;;;0350-W;514
505;43748;477;09/05/2025;PROPOSAL;751357;1;0,00;;;0350-W;514
505;43748;477;09/05/2025;PROPOSAL;751796;1;0,00;;;0350-W;514
506;43609;477;09/05/2025;PROPOSAL;751738;1;0,00;;;0351-W;514
506;43609;477;09/05/2025;PROPOSAL;751796;1;0,00;;;0351-W;514
506;43780;477;30/04/2025;PROPOSAL;751745;1;0,00;;;0351-W;493
506;43803;477;10/01/2025;PROPOSAL;751368;1;0,00;;;0351-W;500
506;43803;477;10/01/2025;PROPOSAL;751579;1;0,00;;;0351-W;500
506;43803;477;10/01/2025;PROPOSAL;751738;1;0,00;;;0351-W;500
507;43775;477;09/05/2025;PROPOSAL;751781;1;0,00;;;0352-W;514
508;43802;477;10/01/2025;PROPOSAL;751627;1;0,00;;;0353-W;493
509;43690;477;04/02/2025;PROPOSAL;751991;1;0,00;;;0355-W;493
509;43690;477;04/02/2025;PROPOSAL;751668;1;0,00;;;0355-W;493
510;43770;477;19/05/2025;PROPOSAL;751626;1;0,00;;;0356-W;493
510;43770;477;19/05/2025;PROPOSAL;751781;1;0,00;;;0356-W;493
511;43590;477;19/05/2025;PROPOSAL;751781;1;0,00;;;0357-W;493
511;43707;477;05/02/2025;PROPOSAL;751125;2;0,00;;;0357-W;493
511;43707;477;05/02/2025;PROPOSAL;751275;1;0,00;;;0357-W;493
511;43707;477;05/02/2025;PROPOSAL;751278;1;0,00;;;0357-W;493
512;43766;477;06/02/2025;PROPOSAL;751496;1;0,00;;;0358-W;493
512;43766;477;06/02/2025;PROPOSAL;751510;1;0,00;;;0358-W;493
512;43766;477;06/02/2025;PROPOSAL;751738;3;0,00;;;0358-W;493
512;43769;477;20/05/2025;PROPOSAL;751134;2;0,00;;;0358-W;493
512;43769;477;20/05/2025;PROPOSAL;751511;1;0,00;;;0358-W;493
512;43769;477;20/05/2025;PROPOSAL;751658;2;0,00;;;0358-W;493
513;43768;477;22/05/2025;PROPOSAL;751577;1;0,00;;;0359-W;493
513;43768;477;22/05/2025;PROPOSAL;751872;1;0,00;;;0359-W;493
513;43768;477;22/05/2025;PROPOSAL;751874;1;0,00;;;0359-W;493
514;43633;477;23/05/2025;PROPOSAL;751313;1;0,00;;;0360-W;514
514;43726;477;07/02/2025;PROPOSAL;751683;1;0,00;;;0360-W;493
515;43766;477;10/02/2025;PROPOSAL;751437;1;0,00;;;0361-W;493
515;43767;477;23/05/2025;PROPOSAL;751149;1;0,00;;;0361-W;493
515;43767;477;23/05/2025;PROPOSAL;751511;1;0,00;;;0361-W;493
515;43767;477;23/05/2025;PROPOSAL;751759;4;0,00;;;0361-W;493
516;43710;477;11/02/2025;PROPOSAL;751677;1;0,00;;;0362-W;493
516;43710;477;11/02/2025;PROPOSAL;751668;1;0,00;;;0362-W;493
516;43766;477;26/05/2025;PROPOSAL;751167;1;0,00;;;0362-W;493
516;43766;477;26/05/2025;PROPOSAL;751380;1;0,00;;;0362-W;493
517;43617;477;12/02/2025;PROPOSAL;751510;1;0,00;;;0363-W;493
517;43617;477;12/02/2025;PROPOSAL;751738;3;0,00;;;0363-W;493
517;43685;477;26/05/2025;PROPOSAL;751368;2;0,00;;;0363-W;514
518;43638;477;27/05/2025;PROPOSAL;751163;1;0,00;;;0364-W;493
518;43638;477;27/05/2025;PROPOSAL;751371;1;0,00;;;0364-W;493
518;43638;477;27/05/2025;PROPOSAL;751970;1;0,00;;;0364-W;493
518;43727;477;12/02/2025;PROPOSAL;751496;1;0,00;;;0364-W;493
518;43727;477;12/02/2025;PROPOSAL;751510;1;0,00;;;0364-W;493
518;43727;477;12/02/2025;PROPOSAL;751738;3;0,00;;;0364-W;493
519;43589;477;13/02/2025;PROPOSAL;751382;1;0,00;;;0365-W;500
519;43589;477;13/02/2025;PROPOSAL;751738;4;0,00;;;0365-W;500
519;43589;477;13/02/2025;PROPOSAL;751966;1;0,00;;;0365-W;500
519;43638;477;27/05/2025;PROPOSAL;751512;1;0,00;;;0365-W;493
519;43638;477;27/05/2025;PROPOSAL;751745;3;0,00;;;0365-W;493
520;43731;477;13/02/2025;PROPOSAL;751217;1;0,00;;;0366-W;493
520;43731;477;13/02/2025;PROPOSAL;751368;1;0,00;;;0366-W;493
520;43731;477;13/02/2025;PROPOSAL;751814;4;0,00;;;0366-W;493
520;43765;477;27/05/2025;PROPOSAL;751320;1;0,00;;;0366-W;500
521;43692;477;28/05/2025;PROPOSAL;751980;1;0,00;;;0367-W;493
521;43801;477;13/02/2025;PROPOSAL;751677;1;0,00;;;0367-W;514
521;43801;477;13/02/2025;PROPOSAL;751722;1;0,00;;;0367-W;514
522;43764;477;28/05/2025;PROPOSAL;751172;1;0,00;;;0368-W;514
522;43800;477;14/02/2025;PROPOSAL;751368;1;0,00;;;0368-W;493
522;43800;477;14/02/2025;PROPOSAL;751597;1;0,00;;;0368-W;493
522;43800;477;14/02/2025;PROPOSAL;751624;1;0,00;;;0368-W;493
523;43763;477;28/05/2025;PROPOSAL;751792;1;0,00;;;0369-W;493
523;43763;477;28/05/2025;PROPOSAL;751915;1;0,00;;;0369-W;493
523;43763;477;28/05/2025;PROPOSAL;751344;1;0,00;;;0369-W;493
523;43799;477;14/02/2025;PROPOSAL;751499;1;0,00;;;0369-W;493
524;43592;477;28/05/2025;PROPOSAL;751677;1;0,00;;;0370-W;493
524;43797;477;17/02/2025;PROPOSAL;751011;1;0,00;;;0370-W;514
524;43797;477;17/02/2025;PROPOSAL;752003;1;0,00;;;0370-W;514
